geoid,commercial_landuse,food_point,food_poly,health_point,health_poly,industrial_landuse,main_road_line,natural_landuse,other_road_line,residential_landuse,residential_line,retail_landuse,retail_point,retail_poly,school_point,school_poly,transport_point,transport_poly,total_population
36103201009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0218530500478076e-13,2.586902982134556e-07,0.0,7.319630660186394e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5369
36005022000,0.0,2.0,0.0,0.0,0.0,0.0,6.471255203543737e-09,0.0,2.0263747631244092e-08,0.0,1.3609524828620613e-08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2511
36081033403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.241332499970014e-14,1.0976434192245707e-07,0.0,1.6294145756994764e-08,7.722218045005189e-12,0.0,0.0,0.0,2.0,0.0,0.0,4874
36047054800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058086959840327e-08,1.1886061175015754e-11,4.576031148772573e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189
36071015007,0.0,0.0,0.0,0.0,0.0,0.0,9.314182056498097e-09,0.0,1.7061811532340858e-08,0.0,4.8225547241432914e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319
36025970900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1319953397538255e-08,0.0,1.0932441410137754e-08,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1267
36117021700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9057329795021e-11,1.8581767034096797e-06,0.0,2.066501662673009e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3876
36055005500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97121789935385e-08,0.0,6.394594016848105e-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1914
36081040501,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.705919909615909e-09,0.0,1.5221406435751638e-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1183
36059411200,0.0,25.0,1.0,9.0,2.0,0.0,0.0,3.977538550017114e-13,2.852697440188986e-07,0.0,4.720151689532068e-07,0.0,8.0,1.0,4.0,6.0,0.0,2.0,7374
36047073600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393964579669317e-08,0.0,4.002910194173012e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473
36005033602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.281531774494063e-09,0.0,1.0238308381087474e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555
36119011700,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0890692200051822e-12,2.510586305339568e-07,0.0,2.2339834193519065e-07,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2966
36047017000,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2108252014129889e-08,1.8597953280031398e-11,2.6891541361387126e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3604
36047046201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192535497736808e-09,0.0,2.0900083822722045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700
36115082002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.797675672105768e-12,9.842930707744718e-07,0.0,8.371463031482293e-07,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1104
36055015303,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.405196362333798e-07,0.0,1.9402698770818265e-07,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3154
36047101400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.483329105848862e-09,0.0,5.7325752206070523e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268
36029006904,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820996109105508e-08,0.0,4.7625148700390863e-08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2440
36119012900,0.0,1.0,0.0,0.0,0.0,0.0,1.3429352109347964e-08,0.0,1.519994730625582e-07,0.0,1.1540280694473013e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4389
36103123101,0.0,0.0,0.0,0.0,1.0,0.0,6.592996583836878e-08,0.0,1.221797633683992e-07,2.9627542978500924e-10,1.906856520677875e-07,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3659
36059407000,0.0,6.0,2.0,0.0,0.0,0.0,2.590715706692558e-09,5.592021599964428e-13,1.1483756150850584e-07,9.736308700004217e-13,1.5713653537523265e-07,0.0,3.0,2.0,2.0,1.0,0.0,0.0,8169
36081086100,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.606060381868727e-08,0.0,2.902373388951137e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450
36085004004,0.0,0.0,0.0,0.0,0.0,0.0,4.1504628420205753e-08,9.855390485011568e-12,2.6975105676033852e-08,0.0,5.0499736878967893e-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2807
36105951100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4366198345026988e-11,7.805041824404985e-07,1.3616334245009249e-11,9.03619567585528e-07,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3784
36047085200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5950867804911146e-08,0.0,1.0165075063477744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
36047045800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416538468857329e-09,1.0445917309981368e-11,2.6023346328045857e-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1558
36005021601,0.0,1.0,0.0,1.0,0.0,0.0,1.3566304003798433e-08,0.0,1.2346010463513126e-08,0.0,2.0314134911003763e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4701
36081043200,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.1783625806441406e-08,0.0,6.16386804428275e-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1280
36055001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.967362159348726e-08,0.0,2.0719446946046167e-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1957
36119002204,0.0,1.0,0.0,0.0,0.0,0.0,7.895639378000575e-08,0.0,1.5662477456415596e-07,1.9333953050045242e-12,1.738774909906039e-07,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5144
36081015500,0.0,31.0,1.0,7.0,1.0,0.0,0.0,0.0,1.8204553965711345e-08,0.0,1.8175584658539436e-08,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2344
36061011402,0.0,27.0,1.0,4.0,0.0,0.0,0.0,0.0,1.4204458266939272e-08,0.0,8.334451849660624e-09,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2620
36035971400,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.1370147679350803e-06,0.0,4.073775730605119e-07,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3584
36105951500,0.0,0.0,8.0,0.0,0.0,0.0,3.013014220822038e-07,8.895196699999611e-12,6.80219240863697e-07,0.0,7.309955292908773e-07,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2898
36103147301,0.0,2.0,0.0,0.0,0.0,6.869720185001958e-12,4.156281827967873e-08,3.583187485007424e-12,1.822174189297096e-07,3.5514745415005736e-11,1.5308909410603044e-07,8.554790000100522e-14,1.0,0.0,0.0,4.0,0.0,0.0,2909
36093032000,3.4937440249914106e-12,2.0,2.0,0.0,3.0,2.5237642715000547e-11,0.0,1.1783538085000022e-11,4.1692574298732e-07,7.506130252507108e-11,3.3660480831645575e-07,0.0,1.0,2.0,1.0,5.0,0.0,0.0,7108
36005023302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.592171747097123e-09,0.0,9.839104660385536e-09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3574
36093033004,0.0,0.0,3.0,0.0,0.0,4.3243071080024754e-11,5.069470290713714e-09,0.0,2.3335025204473485e-07,0.0,1.896634215201119e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2987
36047038700,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.6616779017673118e-09,0.0,3.3604607806841326e-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4908
36047038200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154246061918288e-08,1.5511294560005414e-11,1.7631798862760996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5882
36091060601,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.086416174639725e-07,0.0,3.772362818570377e-07,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3083
36011040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423274577886108e-07,0.0,1.006194226830978e-06,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2142
36081002400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3982773286073e-09,0.0,5.909801852264188e-08,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2195
36001000404,0.0,16.0,0.0,0.0,0.0,0.0,1.2733848337757534e-07,5.981800925001914e-12,3.2148502481941735e-07,0.0,6.276708090934248e-09,0.0,1.0,0.0,4.0,33.0,0.0,0.0,5194
36119014805,0.0,2.0,2.0,0.0,0.0,5.9487664000291e-13,2.0269547842476846e-07,7.01888276849842e-11,9.981661003774744e-07,0.0,8.310296662402317e-07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4449
36027090000,0.0,0.0,0.0,0.0,0.0,3.8340573480004626e-11,2.4849606000720093e-07,0.0,1.277144388471725e-06,0.0,1.195627553445508e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2245
36081032900,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.1337505000749651e-14,5.630725769805404e-08,0.0,6.949648186727378e-08,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4251
36117020103,0.0,0.0,0.0,0.0,0.0,5.759155750503344e-11,0.0,3.96115563385021e-10,7.847950355551577e-07,1.5485999997063905e-15,3.340385652088461e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675
36061012602,0.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,6.419102588653786e-09,0.0,9.498411472876009e-09,0.0,5.0,2.0,2.0,1.0,0.0,0.0,6400
36027120000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169730768918915e-07,0.0,8.28627121047306e-07,0.0,1.0,0.0,4.0,3.0,0.0,0.0,2218
36081027000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4773313776423176e-08,0.0,6.190035632231107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960
36103159511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154178069452797e-08,0.0,4.174557826590667e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051
36059416402,0.0,7.0,2.0,0.0,0.0,0.0,0.0,2.789004600005702e-13,3.6939734742613213e-08,5.915785600027289e-13,9.992227719068241e-08,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3331
36027190203,0.0,0.0,0.0,0.0,0.0,1.5023486315016417e-11,1.0575787802967532e-08,5.517264850063157e-13,2.718509130766756e-07,0.0,2.0995957588003137e-07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2644
36073040500,0.0,1.0,1.0,0.0,1.0,1.3877599711504756e-10,0.0,0.0,2.1089709095790765e-07,0.0,1.757921071593583e-07,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2610
36001002100,1.1023853000071161e-13,7.0,8.0,0.0,24.0,0.0,0.0,8.164373509987305e-12,3.184543736278368e-07,3.24370051999586e-12,6.421700546934318e-08,0.0,1.0,2.0,3.0,29.0,0.0,5.0,3937
36005041100,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2393356120254768e-08,0.0,9.839064500369303e-09,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3215
36061008400,0.0,42.0,1.0,1.0,0.0,0.0,0.0,4.699891149972446e-13,9.93544057766351e-08,0.0,1.36936418526835e-08,0.0,5.0,0.0,1.0,1.0,0.0,2.0,1985
36067014700,0.0,10.0,6.0,0.0,0.0,2.6456481000129233e-13,4.948839186556037e-08,8.935581964995632e-12,5.352069636773572e-07,0.0,4.87730508848512e-07,2.221193245015425e-12,1.0,5.0,1.0,14.0,0.0,0.0,6123
36079011600,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.137178551481455e-07,0.0,5.716466406977069e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5642
36005042901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.677663599817297e-09,0.0,1.1655629736392487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711
36103122502,0.0,0.0,0.0,0.0,0.0,0.0,3.8661340343688086e-08,0.0,8.807050864630154e-08,0.0,2.749465848795479e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4877
36027070101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.305607705010851e-12,6.780571832289773e-07,0.0,5.66525331355885e-07,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4382
36013036901,0.0,0.0,0.0,0.0,0.0,1.6205231350060662e-12,2.5401351049132093e-08,0.0,9.899931096731292e-07,2.691554294997948e-12,1.6190970272108091e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2769
36007013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5290397959040115e-08,0.0,1.2385888553491182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286
36029012904,0.0,3.0,3.0,0.0,0.0,0.0,1.117598389512588e-07,3.528503524989608e-12,2.0158610594412285e-07,7.2565622375035e-11,2.2070876411016427e-07,1.252333331499613e-11,1.0,1.0,1.0,0.0,0.0,0.0,4133
36061021703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114100814995445e-12,2.6949121811546493e-08,0.0,1.0782473224802292e-08,0.0,0.0,0.0,3.0,4.0,0.0,0.0,545
36009961302,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.316452780475189e-07,0.0,5.508176440953061e-07,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2465
36089492501,0.0,2.0,0.0,0.0,2.0,1.217118090400185e-10,0.0,3.113988122001567e-11,3.5040620227911674e-06,0.0,3.0002150053667104e-06,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2085
36067015601,0.0,0.0,1.0,0.0,0.0,0.0,8.668649891020058e-08,1.910912176499769e-11,3.841074214599879e-07,0.0,2.395789898707399e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2074
36001013901,0.0,10.0,14.0,0.0,1.0,0.0,5.0379080101910124e-08,0.0,4.411566767488941e-07,0.0,1.5420056053883237e-07,0.0,4.0,7.0,0.0,0.0,0.0,0.0,2396
36029011000,0.0,1.0,0.0,0.0,0.0,0.0,8.28576641454493e-08,0.0,4.1781277384403894e-08,0.0,8.30323727517145e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824
36055011207,0.0,1.0,1.0,0.0,0.0,0.0,4.1981831471651563e-08,0.0,2.961012830901801e-07,0.0,3.071576923200421e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5319
36061004200,0.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,8.117255024980442e-09,0.0,1.171674488179006e-08,0.0,6.0,2.0,2.0,0.0,0.0,0.0,5216
36015011101,0.0,0.0,0.0,0.0,0.0,0.0,6.84060949077273e-09,0.0,1.362112460656768e-07,0.0,2.2007327498414225e-07,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2934
36019100700,0.0,0.0,0.0,0.0,0.0,1.0202853440014659e-11,9.72223226810197e-08,1.487061802500674e-11,4.26436202605575e-07,4.4099921794982486e-11,5.408135700474774e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606
36085990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1093801649882746e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36081062000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.226415655057361e-08,0.0,6.23854220956615e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419
36047055200,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,5.214369045209381e-09,0.0,3.5110500156848865e-08,0.0,7.0,1.0,6.0,0.0,0.0,2.0,3735
36065025500,0.0,0.0,0.0,0.0,0.0,0.0,1.2807337693825233e-07,0.0,1.0057481278787354e-06,0.0,7.603897156768796e-07,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4332
36103147502,0.0,3.0,2.0,0.0,0.0,0.0,2.8487824157272052e-08,7.494296830012331e-12,1.336961243132113e-07,0.0,3.787757293148132e-07,4.306528694989034e-12,1.0,2.0,0.0,3.0,0.0,0.0,6374
36047111600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619834163370823e-07,0.0,1.6365998682938292e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3434
36047070203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695089000018978e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36055015000,0.0,0.0,0.0,0.0,0.0,2.3921757725010116e-11,3.035526331577519e-07,7.856747000049553e-14,1.7798542244539405e-06,0.0,4.563810379424663e-07,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5586
36005021100,0.0,0.0,0.0,0.0,0.0,0.0,2.2069595413325376e-10,0.0,1.3339163557904741e-08,0.0,2.0761297471530743e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5822
36085002001,0.0,0.0,0.0,0.0,0.0,0.0,7.088293903308319e-08,3.62237634999353e-13,4.907997622349997e-08,0.0,4.816609525028831e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524
36029012300,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5698242602553124e-08,0.0,1.3286029022677537e-07,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3843
36059411902,0.0,2.0,2.0,2.0,0.0,0.0,0.0,8.60140945000156e-13,5.708530573280304e-08,0.0,1.129269756497755e-07,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3746
36053030800,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.380635410498336e-11,1.99297360726358e-06,0.0,2.034536646771489e-06,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3250
36047098600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999311515593835e-08,0.0,5.5609941459454855e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2814
36103158710,1.369531536824895e-09,2.0,1.0,0.0,0.0,0.0,1.491386517480748e-07,2.5624887568552555e-09,7.997294213118139e-07,1.396914764949916e-09,8.70247966029854e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3949
36085017701,0.0,0.0,0.0,0.0,0.0,0.0,7.600996165121496e-09,2.7793586274983678e-11,9.38960268614283e-08,0.0,3.198120455224354e-07,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4724
36067010800,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.7051512248357085e-07,2.379236759990409e-12,2.4227325877710537e-07,7.840332279986827e-12,2.0,2.0,0.0,2.0,0.0,0.0,4703
36047007200,0.0,2.0,0.0,0.0,0.0,0.0,1.0035328315625777e-08,0.0,1.2194370883613971e-08,0.0,6.1426084744898385e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2082
36081101002,0.0,0.0,0.0,0.0,0.0,0.0,5.871830973301108e-09,0.0,3.095948456258024e-08,0.0,1.6241811268374016e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4596
36001013400,0.0,5.0,5.0,0.0,0.0,1.3637083850007577e-12,3.2691697955387214e-08,1.5227937690004192e-11,2.0146681297351198e-07,7.804234249974012e-13,9.980685870472713e-08,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2598
36065023901,0.0,1.0,0.0,0.0,0.0,0.0,8.929126641390249e-08,0.0,1.7928207655919634e-07,0.0,1.590700987396493e-07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2187
36027100000,0.0,5.0,6.0,0.0,1.0,0.0,0.0,6.409983800608381e-12,1.1237894059054282e-06,0.0,8.671843664487532e-07,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2971
36081027301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3465706476196822e-09,0.0,1.5980382393285187e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673
36047030800,0.0,1.0,0.0,0.0,0.0,0.0,1.1481541260377318e-10,0.0,5.8245316029298206e-08,0.0,2.9456357897822423e-08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2314
36005020000,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.3196054047033724e-08,0.0,5.058280976088387e-08,0.0,2.0,1.0,3.0,0.0,0.0,0.0,5235
36081010800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794898001289024e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034
36081041500,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2833585000349343e-14,6.186110671591911e-09,0.0,5.7450154520731495e-08,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4365
36081098100,0.0,6.0,0.0,2.0,0.0,0.0,6.672579372272177e-09,0.0,5.053073023819349e-08,0.0,1.7186335693673909e-07,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2353
36005020501,0.0,0.0,0.0,0.0,0.0,0.0,5.6430802748143016e-08,0.0,1.3392645591368125e-08,3.5674809399945386e-12,1.806239723777417e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7859
36047016700,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.397818783649224e-09,0.0,2.4244697555527904e-08,0.0,2.0,0.0,0.0,5.0,0.0,0.0,4754
36047097000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2304430428410332e-08,0.0,5.2450657714959193e-08,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2357
36047013400,4.37360729996281e-13,1.0,0.0,0.0,0.0,0.0,1.991320278191277e-08,0.0,1.8454762050669847e-08,0.0,3.3326401758316565e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4212
36081100803,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7591735502549586e-08,0.0,9.254716964474289e-08,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4817
36049950401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189823437426037e-06,0.0,1.1383558912629071e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2536
36005000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6489167250028218e-12,3.239602036623236e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772
36081027900,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9314822181928973e-08,1.089313354996197e-12,2.6459389158451986e-08,0.0,3.0,0.0,0.0,2.0,0.0,0.0,6358
36067013500,0.0,0.0,0.0,0.0,0.0,0.0,4.234386979120429e-08,2.667889178502496e-11,3.3009898690494173e-07,0.0,2.8982388450715096e-07,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4876
36047045000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5467779637465792e-08,0.0,1.0378820057867844e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645
36059520200,0.0,8.0,2.0,4.0,3.0,0.0,3.1008965462707684e-08,9.158119949958532e-13,1.157425075400587e-07,9.350168797498622e-11,1.5098592983066322e-07,2.114518940998938e-11,1.0,0.0,0.0,2.0,0.0,0.0,3161
36047037900,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.888612511901645e-12,0.0,3.432333036716259e-08,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3851
36081070300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.306595956869366e-08,0.0,6.181890345423768e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225
36047118800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6271968618366488e-08,0.0,5.7173259480850756e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156
36005016900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0312161256514925e-09,0.0,1.2264266744889357e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1586
36055011712,2.1005513500033818e-13,5.0,4.0,1.0,0.0,0.0,3.084942892751783e-08,0.0,2.379536273275174e-07,7.481966385018259e-12,3.824084929872523e-07,0.0,0.0,4.0,1.0,1.0,0.0,0.0,5482
36093033400,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.257816180596023e-07,0.0,1.0037681419651393e-07,0.0,0.0,1.0,2.0,4.0,0.0,2.0,3219
36063023001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93424361013946e-08,0.0,9.562228312898115e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208
36081051800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300929016075816e-08,0.0,6.479864031813861e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948
36047011600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294677292453466e-09,0.0,2.482252021762233e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5529
36059519000,0.0,0.0,0.0,0.0,1.0,0.0,1.7394172578570972e-08,2.1958435500032858e-12,1.06167085263736e-07,2.2203067679004967e-10,2.798098944218195e-07,1.0852738650043486e-12,0.0,0.0,1.0,5.0,0.0,0.0,6500
36047102801,0.0,2.0,0.0,0.0,0.0,0.0,5.0940559155218426e-11,0.0,3.6425194295749785e-08,0.0,5.5433577628296747e-08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1754
36055013205,0.0,0.0,2.0,0.0,0.0,0.0,5.8295065195207337e-08,3.240697568998692e-11,5.484491866082847e-07,5.5039805700073495e-12,3.1843128630677853e-07,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5713
36081020800,0.0,5.0,7.0,0.0,0.0,1.403560000072416e-14,2.369357490042952e-08,1.681230300008518e-13,8.211289630362835e-08,0.0,1.249846203808158e-07,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3513
36027150004,9.125735949973917e-13,1.0,6.0,0.0,0.0,0.0,0.0,3.241082124982821e-10,1.1422312010728269e-06,0.0,7.708286381127644e-07,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3481
36103112104,0.0,0.0,4.0,0.0,1.0,4.475391445013904e-12,7.989837126618144e-08,0.0,2.706681677306276e-07,0.0,1.6464688302047038e-07,2.0413102769999676e-11,0.0,3.0,0.0,1.0,0.0,0.0,2251
36081005500,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844254585253082e-09,0.0,2.0970600493696146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367
36025970300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6354034731072016e-06,0.0,1.1129877263808615e-06,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2288
36081057700,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.653670751218957e-08,0.0,2.7092756073878834e-08,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4023
36055005100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7334231850028386e-12,3.2864586960315296e-08,0.0,3.766114889250543e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373
