GEODID,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,forest_landuse,road_residential,road_primary,road_other,transport_point,food_point,health_point,education_point,retail_point
53005010810,3.668399178070023,0.2774510957251418,0.0,0.0,0.0,32.90529073407536,2.102196499129811,9.247898915128989,7,1,0,1,22
53005010811,8.401885315742689,0.015530546849350062,0.0,0.01940207507949683,0.0,69.1048799674328,0.0,22.199176441239842,0,0,0,0,2
53005010814,4.756075187167326,0.1991895535453552,0.0,0.0,0.0,72.44186547600218,0.5088117848825314,47.963048845818804,0,0,0,1,0
53005010815,6.381221403543708,0.5948829860102886,0.0,0.06983059058734595,0.01355808907150633,78.52505239340405,15.764068275840609,20.49210513216299,14,9,2,8,12
53005010816,3.5021187092352783,0.22793282021188516,0.0,0.0,0.0,32.25305746729268,2.974562559193998,9.99662845941661,13,2,0,0,8
53005010817,3.911452741821755,0.06431659939747729,0.0,0.0,0.0,41.403554224702184,0.027043627682483196,5.859210286612338,3,0,0,1,1
53005010818,1.85944320195173,0.397436094507274,0.17197835232143577,0.5193735099348477,0.1137742429257812,15.25539828844239,6.555209162961867,12.942387171128495,16,11,3,1,32
53005010819,2.3319308463212596,0.1482316817857357,0.0,0.0,0.0,26.198528813309153,4.308691540933399,5.194388466834937,15,6,1,1,13
53005010820,1.2717926229451633,0.7082829530362905,0.0,0.008998113781344502,0.011041094717795413,17.516162627144624,2.7557532159479656,12.165248942744823,19,5,1,0,11
53005010901,1.6102281856452896,1.1970108959913066,0.5719856324848963,0.4742280373580544,0.0,20.718337917111416,3.0850555796065695,27.808562314138683,57,18,5,3,45
53005010902,1.9703283356121788,0.5079563665101318,0.011941272363994532,0.007355578870904922,0.0,20.283264671487498,2.6562275747901545,6.13955958286839,33,5,0,3,26
53005011001,1.6166669603679313,0.24073996869922976,0.0,0.03140201386261594,0.0,19.894319608005354,1.13327009606399,13.768879158145149,27,5,1,1,17
53005011002,1.7484533648791474,0.11377335996440649,0.0,0.41501094732218335,0.0,16.246138850032292,0.6868717341769822,10.366615543200597,32,13,0,1,45
53005011100,3.3562178781559697,0.1821034013429533,0.16951313300901144,0.10736778256116565,0.0,35.56065602466245,0.007607705269444238,17.78555066075384,48,11,0,3,24
53005011201,0.9051384206806732,0.043174561349848053,0.0,0.07935373312514643,0.0,11.29070872588301,0.0,6.1899064596905085,20,4,0,2,15
53005011202,0.4601475612926387,0.04415832274861484,0.0,0.03602129887220915,0.0,3.931765405330384,0.0,4.185259615015434,8,1,2,4,1
53005011300,1.548961113632398,0.6935189378161047,0.45281282251994487,0.6658328111450962,0.0,31.86012239331282,5.676691447038516,17.131392600693424,37,2,2,1,21
53005011401,1.8541174997274759,0.03805878788571861,0.0,0.0,0.0,20.5656023253588,0.0,5.772103858554677,21,1,0,1,6
53005011402,6.001613528297149,0.03924969469200081,0.0,0.0,0.0,38.94653283875191,0.0,12.928465812769499,16,0,0,3,0
53005011501,10.859037015523564,0.4005224224426663,1.304622257534963,0.007866622832897917,0.0,73.70976471864648,6.316084742251078,50.59757134655884,0,1,0,2,0
53005011504,3.200590375214203,0.0,0.0,0.0,0.0,20.772423541832946,0.0,8.673648555794802,5,0,0,1,0
53005011505,1.9271267334987436,0.22057828380659122,0.15879369714550207,0.1850863876431481,0.0,30.440438024133616,0.0,5.836744421932056,15,7,2,1,18
53005011506,3.783323204829348,0.021470182053190155,0.5044561913439066,0.01419707518284717,0.0,62.66549526496421,0.0,33.4713289352445,14,1,1,2,0
53005011600,0.1323743491705716,0.013182014448868639,0.20726990018262265,0.0,0.0,145.49432587175036,45.98401603617758,329.8866965178403,0,1,0,3,0
53005011701,2.444659387351768,0.722312507338246,0.5264669997949294,0.0,0.0,27.239353619372807,2.887411935999321,26.49656877613738,1,8,0,0,18
53005011702,2.1876044115173943,0.1680300391301843,0.3457035666011393,0.0,0.011328663275614635,40.35593094161645,7.971630864467398,22.19786673729445,3,2,3,5,5
53005011801,3.518856638215718,0.022742600493735037,0.5317937063766082,0.0,0.0,93.12388349599176,4.660144675960795,202.46240710129567,0,0,0,1,9
53005011802,4.573700427086019,0.045514039368668095,0.2751629126496056,0.0,0.0,125.2364962567957,7.533007260597346,183.50349666692875,0,0,1,0,2
53005011900,5.000531873566362e-05,0.09542784913178153,0.0,0.0,0.0,109.8831141830624,3.0655419864222617,110.44898951028031,12,2,2,2,6
53005012000,0.0,0.23627250283377801,38.02214227988339,0.0,0.010549948968336297,3.588716252952523,49.22025421141444,463.2608605884043,0,0,0,0,0
53011040101,0.585395859083999,0.0,0.0,0.014041579285343655,126.44404377531825,95.09034160332055,0.0,96.46884606732627,0,8,0,2,5
53011040102,0.3462721489865972,0.0,0.0,0.0,0.0,71.12137814157792,1.1634877494608096,41.04952402121255,0,2,0,1,1
53011040201,1.8311099840524354,0.0,0.008162695296221895,0.04256201197393919,0.0,114.7267818173446,0.0,51.026361492006494,0,4,0,2,11
53011040202,0.0,0.0,0.0,0.0,0.0,84.2772124704891,0.2923441014243391,61.200542248071756,0,0,0,0,2
53011040203,0.34353351115346314,0.08025152072171471,0.0,0.008996416454094793,0.9613835297135758,106.09742188574972,7.925777150607442,47.56189700318374,0,0,0,3,4
53011040301,0.29475010244102956,0.0,0.12399344143255897,0.2474898303958151,0.0,44.01904613482239,0.0,33.0192884806335,0,9,0,0,9
53011040303,2.3859116471886477,0.06118199859887352,1.1484209838301909,0.17645628519537446,0.0,50.47253872776025,0.0,36.68274759006964,0,11,2,1,17
53011040304,1.6202291115484664,0.0,0.0,0.0,0.0,32.025890952327345,0.0,14.177962018335801,0,0,0,1,0
53011040305,1.1403230226585397,0.0,0.01201180654015124,0.045566478756476486,0.0,17.75279079642226,0.0,9.816812317484613,0,8,0,1,11
53011040403,0.42945742954638066,0.0,0.048035732638328305,0.006911730149879278,0.0,72.64861057900471,0.0,34.63339183875153,0,3,0,0,4
53011040407,1.7581467909575066,0.25063271337557347,0.33921338948139673,0.1170880211167749,0.0,22.67028624297596,0.0,17.113913801029643,0,25,2,2,47
53011040408,1.2055234097555294,0.010612363264544207,0.0,0.008410267344054928,0.0,50.50813597224066,0.0,23.424282840390795,0,0,1,2,4
53011040409,0.6921032051567925,0.0,0.045453737216774766,0.0,0.0,17.43698453054215,0.0,14.799587421318328,0,0,0,3,1
53011040411,0.8581096906473749,0.05863863545158157,0.0,0.08640260986379017,0.0,6.490774728554079,0.0,6.6159363817173205,0,5,10,3,18
53011040412,2.480663549093599,0.049412935671485136,0.004234420227830848,0.06387939300370042,0.0,26.277071883116612,0.0,10.129768050639012,0,4,3,1,12
53011040413,0.42756855178689235,0.01962135016470889,0.03933317503651084,0.15231054388962056,0.0,14.624445079778047,0.0,6.166025122632577,0,5,2,1,18
53011040414,1.7685042013723606,0.009788337767942594,0.03676783507362253,0.20754848850547614,0.0,42.68779062631627,2.9640906619232275,17.47575410082245,0,8,3,1,30
53011040415,2.565816088315781,0.08467593578327855,0.0,0.05348713183020323,0.0,26.59240689274863,0.8848848424113162,8.379402230758476,0,5,4,5,18
53011040416,5.714075482893565,0.0,0.0,0.0,0.0,45.30777112208403,0.1099853392412593,21.635830752045603,0,1,0,0,0
53011040504,0.0,0.0,0.0011537220808031854,0.0,0.05500749034119063,99.03826657643928,0.0,82.23755975644102,0,0,0,0,1
53011040505,0.0,0.004631938659709661,0.0,0.0,0.0,84.7630343602715,0.0,47.771384123256865,0,1,0,6,3
53011040507,0.5728156137572123,0.0,1.080121086901086,0.0,0.0,14.186939329890562,4.21927113160789,20.225289104684396,0,0,0,1,2
53011040509,1.334882548005099,0.029466604569950417,0.0,0.07456242437062076,0.0,19.237085451659674,0.0,5.178321532142287,0,12,0,2,19
53011040510,2.1556674036429566,0.0126398974717292,0.0,0.0,0.0,91.65314634328355,0.0,45.12139459103825,0,0,0,2,1
53011040511,0.036587910811667936,0.0,0.0,0.0,0.0,67.00109060970647,0.0,43.99238777790883,0,0,0,0,0
53011040512,1.0342244144495927,0.0,0.0,0.0,0.0,13.205945162807266,0.0,3.6025774103343644,0,0,0,1,0
53011040513,2.843923397753516,0.0021360014010905685,0.0261997690301442,0.04582716694877228,0.0,25.457384669718913,0.0,7.1098484529127415,0,4,2,3,6
53011040603,1.4574482307839942,0.0,0.0,0.0,0.0,94.80669335777758,0.0,44.78313714829287,0,0,0,0,0
53011040604,4.666972274205387,0.006539658904222038,0.017164713458048247,0.03214835334820711,0.0,62.85988527567216,4.27827397770153,24.153539695949327,0,3,1,3,4
53011040605,4.444554660244576,0.03665885978541343,0.0,0.002828987851704391,0.0,46.396132265374355,0.0,33.419974087225654,0,1,0,5,3
53011040608,3.1487947967408196,0.12862721076361802,0.24691376864023826,0.09113309106219614,0.0,30.30524215117898,1.2554838767521632,23.00889526146155,0,5,3,5,19
53011040609,2.1563196036148415,0.0,0.0,0.0,0.0,24.71407768196527,0.0,6.9848271347811055,0,0,0,1,0
53011040610,1.822664945985537,0.0,0.0,0.0,0.0,21.30529227499145,0.0,6.371723498318591,0,0,0,0,0
53011040703,2.6829690815814926,0.06915844291987763,0.4302499574358155,0.18157492744284173,0.0,31.996268857928175,3.6629397996984543,11.331801507678552,0,7,1,3,25
53011040706,1.1416476473842276,0.07653438825466216,0.0,0.15472362038745494,0.0,12.48406930282523,2.2221497227209963,4.1416117938236106,0,5,0,1,32
53011040707,1.2579733415356966,0.0,0.0,0.03573440368965032,0.0,14.851766018342557,2.177997414153544,4.918322370313204,0,1,0,2,5
53011040709,2.5949297351488503,0.01265172426061882,0.21011831179086304,0.07886420187291228,0.0,37.53969553109351,0.0,12.628059072728977,0,3,0,5,10
53011040711,0.9064443174497919,0.4308149199042103,0.1006899536122117,0.06362478940606743,0.0,11.352822036364895,1.828132900861789,4.295760303791521,0,3,0,0,9
53011040712,2.5920966059394814,0.0,0.0,0.0,0.0,29.262390294373393,2.9367116178457597,6.83743952078031,0,0,0,1,0
53011040713,1.5702790178562318,0.0,0.007080250718255682,0.0,0.0,29.91368383021092,0.0,6.535009231434387,0,0,0,0,0
53011040714,0.6540950618593986,0.04582911485400914,0.0,0.0025630650236050825,0.0,11.162935534763763,0.0,3.109538870896262,0,0,0,0,6
53011040715,0.5194367592113727,0.0,0.0,0.009235091780393953,0.0,26.57195180686216,0.0,20.013046225724406,0,1,0,1,0
53011040803,2.300535191022363,0.020577018689569897,0.021115075249153722,0.037478345311933385,0.0,27.55738373876697,0.0,9.040782657367094,0,3,1,3,18
53011040806,1.8056824858337535,0.0,0.09192213971707273,0.022570716790522853,0.0,23.667769085022663,2.7531436455020932,5.923606217447614,0,3,0,2,5
53011040808,0.7032308864990072,0.07621605824829983,0.5184289844610273,0.16604470947906286,0.0,9.571490091010773,4.209151755487133,13.283106143766336,0,5,1,2,25
53011040809,1.9835124282002954,0.048080140497487905,0.0002873479707572915,0.01762582108086759,0.0,22.030291455218116,0.0,3.735727986815996,0,4,0,0,11
53011040810,1.300032529182665,0.09819103399523575,0.014426292303201489,0.07972169489529504,0.0,13.15548036628315,1.3677201500268996,3.187895699731095,0,9,1,1,21
53011040811,2.206815393437228,0.0,0.0,0.0,0.0,22.493269976971842,0.0,6.493144036961937,0,0,0,1,0
53011040812,2.3262484251563396,0.16299868100943746,0.05710676442317956,0.009683757246592461,0.0,36.57781314844462,0.0,14.850895400152899,0,1,0,0,5
53011040904,2.4802819904070623,0.008002211631341247,0.08666989096984018,0.06187375173070868,0.0,27.554834053322324,0.0,11.78306515091523,0,6,0,3,22
53011040905,0.2164842717050105,0.0,0.03349832448572645,0.00470560546602314,0.0,48.24899501436983,0.0,32.294773318542134,0,0,0,1,1
53011040907,3.9953821070903484,0.0,0.0006961746302037994,0.019866580231626945,0.0,41.69752136404792,0.0,7.546599099767221,0,5,0,1,8
53011040908,3.9263382911600844,0.0,0.0,0.0,0.0,38.07151592493066,0.0,8.930449323388748,0,1,0,3,1
53011040909,2.0812301781838136,0.015233514175449905,0.03865513629781276,0.0854376321124831,0.0,26.045441799356826,0.0,6.85038911783818,0,5,1,3,19
53011040910,1.3831503800288107,0.28221743409637706,0.12797734486524395,0.1273399288648588,0.0,23.34640427624577,0.0,15.441501060880887,0,6,5,3,37
53011041003,2.178525867175839,0.0,0.0,0.0,0.0,24.943031901137466,0.0,5.051323123443369,0,0,0,2,0
53011041005,0.6205331540246702,0.0,3.7243350519208103,0.0,0.1856150089467514,11.282041656871632,0.0,34.52878083551041,1,0,0,1,1
53011041007,1.5173363197758547,0.038013548785275665,0.0,0.0344955845078818,0.0,14.728059098166948,0.0,7.217225062992005,0,7,0,2,13
53011041008,2.338917049132661,0.0,0.0,0.0,0.0,23.793195669715338,0.0,7.3723431961092,0,0,0,3,0
53011041009,1.4087348395160726,0.03950977789705674,0.013286267578722467,0.4494060679927875,0.0,13.88168515424141,0.14856319834838758,10.630178416944538,0,11,5,2,66
53011041010,1.356015739905427,0.09259539709127654,0.18539132913510675,0.1395587765585052,0.0,14.637920630326024,1.716135195532196,9.48340675977912,0,11,2,1,34
53011041011,1.775901737573273,0.10951371499768316,0.3317450792270599,0.027397229794485244,0.0,18.51189087152343,0.0,10.916855776081407,0,3,0,1,10
53011041104,1.3649312268716378,0.0,0.0,0.0,0.0,15.145314164518695,0.0,6.358133931285399,0,3,0,0,2
53011041105,2.6812359538539035,0.04160513624823611,0.6697253342201088,0.052460666413853295,0.0,29.90636211827182,0.2676306747060416,14.505141239378943,0,3,2,0,16
53011041107,1.1823702005012073,0.0,0.0,0.0,0.0,14.971735866493798,0.0,3.3125923043452272,0,1,0,1,0
53011041110,2.5956137920997553,0.06226838137060811,0.0,0.0,0.0,26.937668567093983,0.0,5.7864772902663,0,1,1,2,3
53011041111,0.36447102885294563,0.015691504580511696,0.0,0.06841847921180352,0.0,2.4957549197810343,0.0,3.0958364841679025,0,6,0,0,13
53011041112,1.8007810271087539,0.04212525787703139,0.0,0.05523544329953533,0.0,14.854977121186364,0.0,8.490902375519003,0,2,0,0,5
53011041113,0.39107796412415274,0.18134821424679887,0.0,0.3977964359590355,0.0,2.5694166689800984,0.0,7.95871739803824,0,15,1,0,40
53011041114,1.0651338516252553,0.13434734751788174,0.0,0.30583765824539516,0.0,10.352542140543843,0.0,10.01529099302412,0,8,1,0,15
53011041203,1.8950317603933857,0.06172019569840763,0.017357489636613616,0.19730766290009905,0.0,16.848369267244493,0.0,10.800677840660835,0,8,1,3,33
53011041205,1.3189620413140286,0.0,0.0,0.049572442933068145,0.0,16.229010519895663,0.8053531184633187,5.042938801305635,0,7,3,1,6
53011041206,2.420434806489486,0.049351233536977145,0.0,0.13251006190030953,0.0,25.518331533999792,1.7397941596064477,9.307519405569355,0,1,1,4,15
53011041207,0.6521936674904041,0.019675571992527396,0.0,0.01904294201852427,0.0,8.0865989408788,1.3102544689346869,2.697218381156276,0,1,0,2,6
53011041208,2.609046026099336,0.0,0.0,0.0,0.0,18.38736831620308,0.0,7.067442870286225,0,0,0,0,0
53011041309,2.15710498748444,0.0,0.0,0.0,0.0,24.0055879280777,0.0,6.158720607308383,0,0,0,1,0
53011041310,2.825313836503642,0.08528704586401359,0.0,0.0,0.0,30.82837666929579,1.395510479217443,8.468096060618256,0,4,0,1,10
53011041312,1.0710942001033477,0.10377844215966728,0.38304406161359467,0.191992784902992,0.0,10.353408598736669,1.4895674748473742,5.201020015987329,0,8,0,1,24
53011041313,0.5886647016142833,0.07020572341184098,0.1813626494618334,0.1374562527521872,0.019900500798960313,5.824682386744063,1.8192146194330463,4.956236108379984,0,5,0,1,19
53011041317,1.8359704758981825,0.10969407388181374,0.0039368163598040625,0.10349822266279173,0.0,20.296895232338112,2.503065849690977,9.208439223764543,0,11,1,3,22
53011041319,2.5426268927803783,0.0,0.052715529463691436,0.027388619297356823,0.0,32.03366375864749,1.8244439498160143,5.487310786166569,0,4,1,3,3
53011041320,1.7446172002553144,0.024174326036286314,0.0,0.12167257319712753,0.0,22.838033487868152,3.331039138312182,4.25129807672843,0,8,0,2,25
53011041321,1.1883887437608185,0.08050363192179374,0.0,0.01907218818529641,0.0,16.366154272824915,1.6450936921436723,4.587979485727793,0,0,0,0,6
53011041322,1.1520817187583585,0.11121361781121343,0.0,0.311150893894969,0.0,11.08969122921862,2.551875336444343,7.287791171150609,0,24,4,3,70
53011041323,1.4942864387461439,0.04240525012838953,0.0,0.14004977677312463,0.0,17.200671433714326,2.996027570067257,7.563545853506333,0,15,1,1,31
53011041325,2.514211960239817,0.05986991025107254,0.07008752001442156,0.0654532984086759,0.0,31.38030646788839,3.1715350762354553,9.478986645551434,0,3,2,2,11
53011041326,0.7534553992810031,0.01997197821611304,0.23838265959419444,0.21386059709923924,0.0,11.40109847399329,3.825229991177558,5.004700078875359,0,8,2,0,13
53011041328,1.6711339230446367,1.0817437279139506,0.22408531746478488,0.12644719545607663,0.0,20.94134708414095,3.788675539873856,17.38992086985538,0,11,4,3,16
53011041329,1.384370193240864,1.899959325124612,0.0,0.5224690333189124,0.0,20.009729730044594,2.6009819870192237,13.295981895841665,0,17,3,2,37
53011041330,1.788815095986498,0.0,0.0,0.009949215763247459,0.0,19.14316254204666,0.0,6.684289935082755,0,0,0,1,0
53011041331,0.6604174766178809,0.05068090426920449,0.49607846996592186,0.006583345213994479,0.0,6.518960809815351,0.3197924102351375,2.1319520634653255,0,2,0,2,3
53011041332,1.4927721875809783,0.0056065993116409096,0.0,0.020105912695273044,0.0,18.734152808606115,0.8230292206343786,2.6690149726007952,0,0,2,0,3
53011041333,1.43580530902877,0.0,0.04124796017875314,0.0,0.0,16.03023599203524,0.5339583637812875,3.6960310616825462,0,0,0,2,0
53011041334,1.1420206841402505,0.0,0.0,0.0,0.0,13.791672781749618,2.425861328557761,3.0457889828252247,0,0,0,1,0
53011041335,2.1308038705095402,0.0,0.0,0.02899539612258087,0.0,28.743838241500395,1.6252278840644034,3.9791890161932355,0,0,0,2,3
53011041336,0.7606498482991488,0.0,0.0,0.011119240013342751,0.0,9.022366896007696,0.0,1.3997741484832946,0,1,0,1,1
53011041337,1.1590164342756397,0.36927007239572557,0.01385345086431094,0.06900619583233181,0.0,14.842148596159776,1.7702535462028466,8.548197430015316,0,4,2,3,6
53011041400,3.00724029432743,0.0,2.6065330164286435,0.037378697857984346,0.0,36.48207173872864,0.0,14.225495332375633,0,3,0,3,4
53011041500,0.9934829808924696,0.1552413602605484,0.2420321543223269,0.3221218599232246,0.0,18.0420026914717,0.0,12.289057785484074,0,30,2,1,67
53011041600,0.975251353468901,0.0,0.038447640712627955,0.12437971136769999,0.0,8.0189798329663,0.0,7.9884289904479004,0,4,0,5,11
53011041700,0.8875578946805339,0.0,0.0,0.05804462693342097,0.0,13.738546529611762,0.0,3.3530716249976313,0,5,0,0,9
53011041800,1.1761474556014457,0.0,0.0,0.0,0.0,20.850321593844704,0.0,4.313352410291811,0,2,0,1,3
53011041900,0.6145309220141678,0.00582768334270187,0.0,0.01645761470582212,0.0,14.18766484831863,0.0,3.558819964730092,0,0,3,3,8
53011042000,0.5936881139029495,0.0,0.04599091364483898,0.0,0.0,9.01448021170541,0.0,1.7548531871033535,0,0,0,2,1
53011042100,0.9107990372937166,0.007530933024744561,0.0,0.012258365235071152,0.0,15.720127881169601,0.0,3.4928728610720894,0,1,0,0,1
53011042300,0.6530937260463183,0.013497599548268704,0.0,0.020648670924640046,0.0,13.655783931011168,0.0,8.536773607794998,0,12,0,1,15
53011042400,0.06929228873108435,0.2948009289431819,0.07700442942566631,0.03423443408672705,0.0,5.828424836460977,0.0,10.40867345466512,3,37,1,0,33
53011042500,0.3872265525485871,0.04116259723629913,0.0,0.03361925985999738,0.0,10.129018707548877,0.0,7.012722237740543,0,22,1,0,20
53011042601,0.3340483387576834,0.08153805886365738,1.4458118215891131,0.06260722139104628,0.0,5.891576111242434,0.0,14.975237748964819,0,10,2,1,17
53011042602,0.7864152577684037,0.0036572553787425155,0.011387075738910795,0.018890787332228556,0.0,14.04392319974143,0.0,19.404430650111774,0,2,1,4,9
53011042700,0.9972944205833013,0.0,0.0,0.04604409705681966,0.0,7.058577121052939,0.0,3.9210947196850534,0,2,1,1,5
53011042800,1.7042148271194053,0.10718225869350993,0.0,0.004273911734987951,0.06289224254373431,18.093561774837916,0.0,11.285719590002978,0,7,0,3,3
53011042900,0.8082343719611492,0.0,0.0,0.052150596309366026,0.0,10.916436491769046,0.0,6.203690231331165,0,0,1,5,6
53011043000,1.1575968189928885,0.0,0.0,0.027560563825631948,0.0,12.001956002033761,1.4378659914303542,3.905803464101976,0,1,0,0,2
53011043100,2.632582392583044,0.0,0.0,0.014661993354550732,0.0,25.98720458538432,1.045551397298723,8.421508275151641,0,1,0,3,6
53039950101,0.223483559244082,0.0,0.0,0.0,0.0,55.8326833997465,58.60684852838882,756.9619047114052,0,2,0,8,2
53039950102,0.22624228492518925,0.04298364390024269,0.05335893341105023,0.0,0.0,30.716567785727435,0.4636053135879099,340.15395976382007,0,1,0,3,1
53039950103,0.8792169289359367,0.15444648241280004,0.7169975281458048,0.011648915312772994,0.0,86.77917700955132,23.155334796419893,207.12601242741835,0,3,2,3,6
53039950200,0.7384067861151761,0.0,0.5889019006176344,0.0,0.0,51.49694112744767,49.67134256646811,532.1739099498275,1,6,0,6,13
53039950301,1.3354054338470251,0.3070110569418615,0.0,0.0,0.0,39.27225613248928,4.706304380974102,11.45420968927865,0,7,1,2,11
53039950302,0.32667434923516747,0.10330041318961079,0.0,0.0,0.0,101.32488952727857,10.68658119916017,319.1894675622562,1,7,1,5,16
53007960100,0.00975417932278621,0.0,0.5704881322601408,0.0,0.0,75.33046909169967,32.694176654700044,386.6302109637779,0,4,0,5,15
53007960201,1.2667235929887382,0.2055481752281409,0.17855047898563606,0.10468767844650553,0.16375782227630584,43.25201842204823,0.0,65.9905673616117,0,58,1,7,118
53007960202,0.7664524109022572,0.0,0.0,0.0,0.0,75.09154023227394,0.0,193.02184348776692,0,1,0,0,5
53007960203,1.3945704513304036,0.0,0.24260034258755636,0.0,0.0,77.30875139498376,0.0,357.4873307367342,0,6,0,1,9
53007960301,0.27020865684284073,0.0,0.004331833315861015,0.0,0.0,99.134653112598,11.380543759638002,93.1992574497127,0,2,0,3,3
53007960302,0.42431948512029394,0.11062296795292292,0.8389621215372227,0.0,0.0,129.55248457780942,9.30491018964208,52.393823639690524,0,4,2,1,14
53007960303,0.22518696982233868,0.12735666937662343,0.0,0.009832781235228889,0.0,39.12910395399859,0.004493233684039484,11.44813997369932,0,23,0,0,35
53007960400,1.8986537074313492,0.17265935431004625,0.16848333638078944,0.012064849201192326,0.04344706729494996,211.50567270582158,0.0,39.19403404714258,0,2,0,2,10
53007960501,0.552945962183199,0.03567484861799498,0.005244040374706135,0.023237648930041686,0.0,41.76513775963017,0.0,107.79390104867917,1,4,1,1,15
53007960502,0.06002887719460294,0.030708624552073106,0.10175263599733228,0.0,5.49948929273963,63.69392151735676,0.0,148.14196023016612,0,7,0,0,14
53007960600,1.1241329203642951,0.10497795429317323,0.4986049304481613,0.031602674777789615,0.0033932377183420984,37.33964705192782,0.0,10.87440780287824,0,13,2,4,13
53007960700,0.4768324810810302,0.1749547687794868,0.33289919872440477,0.13712758533737418,2.2853469761783662,58.14359411253076,20.508210330068003,45.153603053147975,0,3,1,2,28
53007960801,0.6973678480172841,0.0,0.0,0.0,0.0,28.31045398846317,0.0,10.156860355133555,0,0,0,2,0
53007960803,0.7875877467671974,0.1968082131626136,0.0,0.03964500781370669,0.0,11.250109169192218,1.7150198155313203,6.43096876031213,0,8,3,2,17
53007960804,0.47208502951145115,0.2763764127910123,0.31969668767406256,0.4705198529502719,0.0,17.498223224441418,4.920613199312351,8.874277572326104,0,23,2,2,80
53007961001,0.708115808970176,0.020815718998885284,0.0,0.004949051147787483,0.0,10.444525247449146,0.0,4.232459890896585,0,0,1,1,2
53007961002,0.6475083722161711,0.3741340825691823,0.01513800700181564,0.03756820656938521,0.0,12.660903426616006,4.558277146389158,8.69801082126161,2,21,1,2,65
53007961101,0.7903771830074051,0.03167616936581955,0.017246303386523117,0.02729811146964468,0.0,14.097756020537144,1.8877748184951504,3.75710228511634,0,6,0,2,30
53007961102,1.115063814336674,0.0,0.11307785069858703,0.0,0.0,25.821177221958937,0.12378297673271682,13.935539287985353,0,0,2,1,8
53007961200,0.6788403725856585,0.0,1.060440617736861,0.0,19.26572884915965,142.29143473106413,0.0,156.33085781428053,0,1,0,1,1
53007961301,0.4157183396481193,0.10189196529478713,0.0,0.0,0.0,10.371312510322213,0.0,11.758582911639081,0,0,0,0,0
53007961303,1.1468971083115749,0.0,0.011340985595092305,0.0,0.0,14.596475435914888,0.0,5.245719264734215,0,0,0,3,0
53007961304,0.940040299195217,0.0,0.0,0.0011992161706428353,0.0,22.308487316702074,0.0,11.411659436627442,0,0,0,1,0
53013960200,0.0,0.0,0.2146353998322819,0.0,0.0,262.87043781935404,0.0,670.8185440264548,44,6,3,4,19
53017950101,0.7673036445514895,0.0,0.1199894286907655,0.0,0.023604245463136195,357.64289846675626,11.390921018695186,65.48945357196612,34,0,0,3,2
53017950102,0.094875720430375,0.0,0.0,0.0,0.0,616.4135669571534,0.5354581767489649,391.2912690798888,24,2,1,9,6
