GEOID,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,natural_landuse,road_residential,road_primary,road_other,transport_point,transport_area,food_point,food_area,health_point,health_area,education_point,education_area,retail_point,retail_area
53011040806,1.8056824858337535,0.0,0.09192213971707273,0.022570716790522853,0.0,24.141047112828083,2.7531436455020932,5.923606217447614,0,0.02510052706494499,3,1.6229043584852222e-05,0,0.0,2,0.0364840227280449,5,0.0
53011040808,0.7039713340991798,0.07621605824829983,0.5184289844610273,0.16604470947906286,0.0,9.57149063774692,4.209151755487133,13.283106157398427,0,0.11197299974885674,5,0.0004236060643079953,1,0.0,2,0.06286424659610107,25,0.0
53011040809,2.015376431892754,0.048080140497487905,0.0002873479707572915,0.01762582108086759,0.0,22.03028496322048,0.0,3.7357222090439777,0,0.005629378944284281,4,0.0003227517784322998,0,0.0,0,0.0,10,0.0
53011040810,1.300032529182665,0.09819103399523575,0.014426292303201489,0.07972169489529504,0.0,13.555745434481528,1.3677201500268996,3.1879014812483004,0,0.017893295244787027,11,0.0020780763869641277,1,0.0,1,0.003703639610316134,23,0.0
53011040811,2.206815393437228,0.0,0.0,0.0,0.0,22.493269977166232,0.0,6.493144036961936,0,0.010115173215892226,0,0.0,0,0.0,1,0.0745497454171107,0,0.0
53011040812,2.326932230252799,0.16299868100943746,0.05710676442317956,0.009683757246592461,0.0,37.574393668013336,0.0,14.850895401002054,0,0.02305293391655807,1,1.786221724954099e-05,0,0.0,0,0.0,5,0.0
53011040904,2.4802819904070623,0.008002211631341247,0.08666989096984018,0.06187375173070868,0.0,27.554834053322324,0.0,11.783061386202636,0,0.035837995254095395,7,4.698232668855833e-05,0,0.0,3,0.044457629432749224,23,0.0
53011040905,0.2164842717050105,0.016969854827919205,0.03349832448572645,0.00470560546602314,0.0,48.24899501436983,0.0,32.294773318542134,0,0.01592059421663295,0,0.0,0,0.0,1,0.07183175577140032,2,0.0
53011040907,3.9953821070903484,0.0,0.0006961746302037994,0.019866580231626945,0.0,41.877640121568376,0.0,7.546599099767221,0,0.012978806254285715,5,0.0006503954234142029,0,0.0,1,0.0005625797655718141,8,0.0
53011040908,3.9263382911600844,0.0,0.0,0.0,0.0,38.07151592493066,0.0,8.930449323388748,0,0.027194559792606682,1,0.0,0,0.0,3,0.24008931698556046,1,0.0
53011040909,2.0812301781838136,0.015233514175449905,0.03865513629781276,0.0854376321124831,0.0,26.045441799356826,0.0,6.85038911783818,0,0.05025980360751051,5,0.0017990528037816838,1,0.0,3,0.034581287307000906,19,0.0
53011040910,1.3831503800288107,0.28221743409637706,0.12797734486524395,0.1273399288648588,0.0,23.34640427624577,0.0,15.441501060880887,0,0.3457668401607338,6,0.0,5,0.0010590109770123597,3,0.3144406912938281,37,0.0
53011041003,2.178525867175839,0.0,0.0,0.0,0.0,24.943031901137466,0.0,5.051323123443369,0,0.005065420530370875,0,0.0,0,0.0,2,0.0681664146636862,0,0.0
53011041005,0.6221990027094074,0.0,3.7225173596512433,0.0,0.0,11.28203197155861,0.0,34.528609082818384,1,0.028217428060035098,0,0.0,0,0.0,1,0.02648074428478341,2,0.0
53011041007,1.5173363197758547,0.038013548785275665,0.0,0.0344955845078818,0.0,14.728059098166948,0.0,7.217225062992005,0,0.019520028173048837,7,0.0017479286042972155,0,0.0,2,0.03965036334608759,13,0.0
53011041008,2.338917049132661,0.0,0.0,0.0,0.0,23.793195669715338,0.0,7.3723431961092,0,0.010214605565609223,0,0.0,0,0.0,3,0.11687175273649243,0,0.0
53011041009,1.4087348395160726,0.05260174518684075,0.013286267578722467,0.4494060679927875,0.0,13.883359250689502,0.14856319834838758,10.630178416979913,0,0.18140146982120417,13,0.0014056955600305816,5,0.0002205807407004816,2,0.05012950390880127,70,0.0
53011041010,1.356015739905427,0.09259539709127654,0.18539132913510675,0.1395587765585052,0.0,14.637920630326024,1.716135195807979,9.4834067588835,0,0.023327762045980676,11,0.002458151223478396,2,0.0,1,0.0,34,0.0
53011041011,1.775901737573273,0.10951371499768316,0.3317450792270599,0.027397229794485244,0.0,18.522214137479217,0.0,10.916855776081407,0,0.02550904834053693,3,0.00019275204348003102,0,0.0,1,0.05605821103440591,10,0.0
53011041104,1.3649312268716378,0.0,0.0,0.0,0.0,15.145314164518695,0.0,6.358133912975758,0,0.0018842221183893604,3,0.0009383120668756403,0,0.0,0,0.0,4,0.0
53011041105,2.6812360563349804,0.04160513624823611,0.6697253342201088,0.052460666413853295,0.0,29.90636211889502,0.2676306747060416,14.505141239378942,0,0.022000692219218028,3,0.0,2,0.0,0,0.0,16,0.0
53011041107,1.1823702005012073,0.0,0.0,0.0,0.0,14.971735866493798,0.0,3.312189148058999,0,0.0025259290716773343,1,0.0,0,0.0,1,0.047172839569908594,0,0.0
53011041110,2.5956137920997553,0.06226838137060811,0.0,0.0,0.0,26.937668567093983,0.0,5.7864772902663,0,0.004211752528934301,1,0.0,1,0.0010789928951002435,2,0.048886905916370536,3,0.0
53011041111,0.36447102885294563,0.015691504580511696,0.0,0.06841847921180352,0.0,2.4957549197810343,0.0,3.0958364841679025,0,0.021052666776077297,6,0.0009090260584191022,0,0.0,0,0.0,13,0.0
53011041112,1.8007943536269455,0.04212525787703139,0.0,0.05523544329953533,0.0,14.85381161598472,0.0,8.490902379126894,0,0.0,2,0.0008981049070500784,0,0.0,0,0.0,5,0.0
53011041113,0.39107796412415274,0.18134821424679887,0.0,0.3977964359590355,0.0,2.5694166689800984,0.0,7.958717400225421,0,0.11694594209398598,13,0.004745252015335597,1,0.0,0,0.0,40,0.0
53011041114,1.0650234871453141,0.13434734751788174,0.0,0.30583765824539516,0.0,10.319059209469783,0.0,10.01569416001765,0,0.16879967538166504,9,0.0026893588842627925,1,0.0,0,0.0,47,0.0
53011041203,1.8950317603933857,0.06172019569840763,0.017357489636613616,0.20753843134102945,0.0,16.84848857251992,0.0,10.800682490941394,0,0.059809705423531284,9,0.0006640308270775572,1,0.0,3,0.061535649259517905,35,0.0
53011041205,1.3189620413140286,0.0,0.0,0.049572442933068145,0.0,16.229010519895663,0.8053531184633187,5.042938801305635,0,0.08707895051735809,7,0.0002132794481515255,3,0.18444169070560765,1,0.011664657147961603,6,0.0
53011041206,2.420434806489486,0.049351233536977145,0.0,0.13251006190030953,0.0,25.51820869564561,1.7397941596064477,9.307519390689922,0,0.029431489130614476,1,0.0,1,0.0,4,0.051440013776023814,15,0.0
53011041207,0.6521936674904041,0.019675571992527396,0.0,0.01904294201852427,0.0,8.0865989408788,1.3102544689346869,2.697218381156276,0,0.00946071946603051,1,4.659674938866152e-05,0,0.0,2,0.03985204673047593,6,0.0
53011041208,2.609046026099336,0.0,0.0,0.0,0.0,18.456640605832703,0.0,7.067454129344345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
53011041309,2.15710498748444,0.0,0.0,0.0,0.0,24.0055879280777,0.0,6.158720607308383,0,0.0031250721276907243,0,0.0,0,0.0,1,0.04288001471611061,0,0.0
53011041310,2.825313836503642,0.08528704586401359,0.0,0.0,0.0,30.82837666929579,1.395510479217443,8.468096060618256,0,0.046287186469540706,8,4.309194309368776e-05,1,0.0,1,0.0013421777630157096,16,0.0
53011041312,1.0710942001033477,0.10348456852998777,0.38304406161359467,0.19326246867319766,0.0,10.239506422195179,1.4953030650269947,5.200164481650622,0,0.08071002689968088,7,0.0015424590392307783,0,0.0,1,0.04765150051211233,32,0.0
53011041313,0.5886647016142833,0.07020572341184098,0.1813626494618334,0.1374562527521872,0.0,5.824682386744063,1.8192146194330463,4.956236108435467,0,0.03705264496801971,8,0.0009072909737707739,0,0.0,1,0.0,32,0.0
53011041317,1.8359704758981825,0.10969407388181374,0.0039368163598040625,0.10349822266279173,0.0,20.296895232338112,2.503065849690977,9.208439223764543,0,0.04363314454081324,11,0.0017773171304628049,1,0.0006306306740426462,3,0.06815790520494745,22,0.0
53011041319,2.5404728720335013,0.036927549613551644,0.05274134868006554,0.027388619297356823,0.0,32.03366380398609,1.8244439498160143,5.487310788556288,0,0.054275016675177784,4,0.00024162767420107435,1,0.0,2,0.2401600214065367,3,0.0
53011041320,1.7446172002553144,0.024174326036286314,0.0,0.12167257319712753,0.0,22.83803348899587,3.3310391392748726,4.251298079491671,0,0.05306058714852692,8,0.0026899909140776657,0,0.0,2,0.07960101889580337,24,0.0
53011041321,1.1883887437608185,0.08050363192179374,0.0,0.060040717304794995,0.0,16.366154266016316,1.6369854726940538,4.596090926501588,0,0.05274061734877905,2,0.0,0,0.0,0,0.0,8,0.0
53011041322,1.1519678600580283,0.11121361781121343,0.0,0.311150893894969,0.0,11.089691231226386,2.551875336444343,7.287791175264323,0,0.11591800120653216,23,0.0003129803879603708,4,0.006088193429176639,3,0.13824848875887333,69,0.0
53011041323,1.4942864387461439,0.04240525012838953,0.0,0.14004977677312463,0.0,17.20132886166408,2.996027570425491,7.563658825682399,0,0.10616445075773401,14,0.002574374126215148,1,0.0,1,0.16722358942986795,30,0.0
53011041325,2.5135397994365536,0.05986991025107254,0.07008752001442156,0.0654532984086759,0.0,31.38029758321127,3.1715350762354553,9.47887111097157,0,0.03518663925219809,4,0.0,2,0.0,2,0.07269150035914348,13,0.0
