geoid,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,forest_landuse,road_residential,road_primary,road_other,transport_point,food_point,health_point,education_point,retail_point,total_population
53005010814,4.756075187167326,0.1991895535453552,0.0,0.0,0.0,72.44186547600218,0.5088117848825314,47.9630488458188,0,0,0,1,0,5250
53005010815,6.381221403543708,0.5948829860102886,0.0,0.0698305905873459,0.0135580890715063,78.52505239340405,15.764068275840607,20.49210513216299,14,9,2,8,12,8060
53005010816,3.5021187092352783,0.2279328202118851,0.0,0.0,0.0,32.25305746729268,2.974562559193998,9.99662845941661,13,2,0,0,8,5373
53005010817,3.911452741821755,0.0643165993974772,0.0,0.0,0.0,41.40355422470218,0.0270436276824831,5.859210286612338,3,0,0,1,1,6106
53005010818,1.85944320195173,0.397436094507274,0.1719783523214357,0.5193735099348477,0.1137742429257812,15.25539828844239,6.555209162961867,12.942387171128496,16,11,3,1,32,2912
53005010819,2.33193084632126,0.1482316817857357,0.0,0.0,0.0,26.19852881330916,4.308691540933399,5.194388466834937,15,6,1,1,13,2972
53005010820,1.2717926229451633,0.7082829530362905,0.0,0.0089981137813445,0.0110410947177954,17.516162627144624,2.7557532159479656,12.165248942744824,19,5,1,0,11,3810
53005010901,1.6102281856452896,1.1970108959913066,0.5719856324848963,0.4742280373580544,0.0,20.718337917111416,3.085055579606569,27.808562314138683,57,18,5,3,45,6262
53005010902,1.9703283356121788,0.5079563665101318,0.0119412723639945,0.0073555788709049,0.0,20.283264671487498,2.6562275747901545,6.13955958286839,33,5,0,3,26,5583
53005011001,1.6166669603679311,0.2407399686992297,0.0,0.0314020138626159,0.0,19.89431960800536,1.13327009606399,13.768879158145149,27,5,1,1,17,5762
53005011002,1.7484533648791474,0.1137733599644064,0.0,0.4150109473221833,0.0,16.246138850032292,0.6868717341769822,10.366615543200597,32,13,0,1,45,4901
53005011100,3.3562178781559697,0.1821034013429533,0.1695131330090114,0.1073677825611656,0.0,35.56065602466245,0.0076077052694442,17.78555066075384,48,11,0,3,24,7997
53005011201,0.9051384206806732,0.043174561349848,0.0,0.0793537331251464,0.0,11.29070872588301,0.0,6.1899064596905085,20,4,0,2,15,4277
53005011202,0.4601475612926387,0.0441583227486148,0.0,0.0360212988722091,0.0,3.931765405330384,0.0,4.185259615015434,8,1,2,4,1,3311
53005011300,1.548961113632398,0.6935189378161047,0.4528128225199448,0.6658328111450962,0.0,31.86012239331282,5.676691447038516,17.131392600693424,37,2,2,1,21,5161
53005011401,1.854117499727476,0.0380587878857186,0.0,0.0,0.0,20.5656023253588,0.0,5.772103858554677,21,1,0,1,6,3767
53005011402,6.001613528297149,0.0392496946920008,0.0,0.0,0.0,38.94653283875191,0.0,12.9284658127695,16,0,0,3,0,5705
53005011501,10.859037015523564,0.4005224224426663,1.304622257534963,0.0078666228328979,0.0,73.70976471864648,6.316084742251078,50.59757134655884,0,1,0,2,0,6584
53005011504,3.200590375214203,0.0,0.0,0.0,0.0,20.772423541832943,0.0,8.673648555794802,5,0,0,1,0,2655
53005011505,1.927126733498744,0.2205782838065912,0.158793697145502,0.1850863876431481,0.0,30.440438024133616,0.0,5.836744421932056,15,7,2,1,18,4057
53005011506,3.783323204829348,0.0214701820531901,0.5044561913439066,0.0141970751828471,0.0,62.66549526496421,0.0,33.4713289352445,14,1,1,2,0,7176
53005011600,0.1323743491705716,0.0131820144488686,0.2072699001826226,0.0,0.0,145.49432587175036,45.98401603617758,329.8866965178403,0,1,0,3,0,977
53005011701,2.444659387351768,0.722312507338246,0.5264669997949294,0.0,0.0,27.239353619372807,2.887411935999321,26.49656877613738,1,8,0,0,18,2845
53005011702,2.1876044115173943,0.1680300391301843,0.3457035666011393,0.0,0.0113286632756146,40.35593094161645,7.971630864467398,22.19786673729445,3,2,3,5,5,5507
53005011802,4.573700427086019,0.045514039368668,0.2751629126496056,0.0,0.0,125.2364962567957,7.533007260597346,183.50349666692875,0,0,1,0,2,2987
53011040101,0.585395859083999,0.0,0.0,0.0140415792853436,126.44404377531824,95.09034160332055,0.0,96.46884606732628,0,8,0,2,5,5372
53011040504,0.0,0.0,0.0011537220808031,0.0,0.0550074903411906,99.03826657643928,0.0,82.23755975644102,0,0,0,0,1,4977
53011040511,0.0365879108116679,0.0,0.0,0.0,0.0,67.00109060970647,0.0,43.99238777790883,0,0,0,0,0,2227
53011040603,1.4574482307839942,0.0,0.0,0.0,0.0,94.80669335777758,0.0,44.78313714829287,0,0,0,0,0,4760
53039950103,0.8792169289359367,0.1544464824128,0.7169975281458048,0.0116489153127729,0.0,86.77917700955132,23.155334796419893,207.1260124274184,0,3,2,3,6,4436
53039950200,0.7384067861151761,0.0,0.5889019006176344,0.0,0.0,51.49694112744767,49.67134256646811,532.1739099498275,1,6,0,6,13,4073
53039950301,1.3354054338470251,0.3070110569418615,0.0,0.0,0.0,39.27225613248928,4.706304380974102,11.45420968927865,0,7,1,2,11,3297
53039950302,0.3266743492351674,0.1033004131896107,0.0,0.0,0.0,101.32488952727856,10.68658119916017,319.1894675622562,1,7,1,5,16,5597
53007960201,1.2667235929887382,0.2055481752281409,0.178550478985636,0.1046876784465055,0.1637578222763058,43.25201842204823,0.0,65.9905673616117,0,58,1,7,118,4438
53007960302,0.4243194851202939,0.1106229679529229,0.8389621215372227,0.0,0.0,129.55248457780942,9.30491018964208,52.39382363969053,0,4,2,1,14,2529
53007960303,0.2251869698223386,0.1273566693766234,0.0,0.0098327812352288,0.0,39.12910395399859,0.0044932336840394,11.44813997369932,0,23,0,0,35,1592
53007960400,1.8986537074313488,0.1726593543100462,0.1684833363807894,0.0120648492011923,0.0434470672949499,211.5056727058216,0.0,39.19403404714258,0,2,0,2,10,3630
53007960502,0.0600288771946029,0.0307086245520731,0.1017526359973322,0.0,5.49948929273963,63.69392151735676,0.0,148.14196023016612,0,7,0,0,14,5776
53013960200,0.0,0.0,0.2146353998322819,0.0,0.0,262.87043781935404,0.0,670.8185440264548,44,6,3,4,19,4024
53017950102,0.094875720430375,0.0,0.0,0.0,0.0,616.4135669571534,0.5354581767489649,391.2912690798888,24,2,1,9,6,3511
53003960100,2.766577446487723,0.0032418704224991,0.1255564324403683,0.0,0.0,55.59572787490322,0.0,533.5135430103082,44,2,0,7,1,4320
53003960300,1.395697796367224,0.6976821488480667,0.0,0.707159038550282,0.0,18.491185469700927,1.5437941075568735,12.525420017037924,9,10,2,2,22,3633
53003960400,1.4769992197250763,0.049800105168732,0.0,0.0005473797609781,0.0,9.59149644281182,1.2098095399245057,3.164167013174451,0,0,0,0,0,2517
53003960500,1.3708764317627593,0.0098198901395881,0.0410727281984447,0.038667519309886,0.0,16.867367001994403,3.347319637029855,5.9898385578034805,0,2,1,4,1,3517
53003960600,3.787556197176744,0.0672506237251938,0.280344292858672,0.0147872574508599,0.0,23.456490437393253,3.0416569340728405,14.445925651797964,2,1,0,3,1,3894
53015000400,1.1167741045939938,0.1596128328104339,0.0,0.0274453581149583,0.0,17.244264944218916,1.5183240165609155,10.083539108728948,0,5,5,10,7,4084
53015000501,1.035749732343855,0.0,0.0,0.012207124096984,0.0,14.38203662036114,0.1526202760270172,1.2908199962673046,0,2,0,2,4,3355
53015000601,1.1815213578662072,0.0,0.0,0.0413477234348544,0.0,9.977254856251603,0.1825654141757852,3.092727504042505,0,5,0,0,6,3782
53015000602,0.8428351112609486,0.0,0.0,0.0865700390039233,0.0,14.368891264947178,1.2975052109091347,5.638944356085807,0,0,1,8,3,3146
53015000702,0.3830409483931118,0.0205822035049885,0.0201351649633879,0.142461150579237,0.0,16.338805033421924,1.7058350189571203,1.349107905431101,0,1,1,1,11,3073
53015000703,0.5844244540589297,0.0183483208326253,0.0187085913335448,0.0059364739582697,0.0,16.91644098211644,5.932430460955253,1.7917187871370783,0,0,0,3,2,1511
53015000705,0.7935470534976954,0.0681278992183296,0.238834894871277,0.0292425412279943,0.0,15.577786860963744,2.439711220956647,1.4942109217182828,0,4,1,0,16,4089
53015000706,0.9465681172567562,0.0,0.0,0.0,0.0,15.117302843010611,0.0,3.359663673736957,0,0,0,14,0,3881
53015000801,0.0,0.0025521273314848,0.0265422286636415,0.0,0.0,24.663515170229086,0.0,7.728469306838633,0,0,0,2,2,3481
53015000802,0.0,0.0,0.0,0.0,0.0,33.777637701211084,0.0,6.280169443550539,0,0,0,0,1,3908
53015000902,0.0467970792323748,0.0,0.0097758419622062,0.0,0.0,26.00115153190424,0.0,2.061930895908469,0,0,1,2,1,3468
53015001503,1.305818113928089,0.2071648699856039,0.0306275433486871,0.1753065089067828,0.0,60.50244891444206,3.96815052635715,35.02718637235992,0,14,3,1,48,6157
53015001504,1.1969426171480717,0.2590824172688892,1.577039924765763,0.2674599773803769,0.0,25.61817221554709,0.0676830387043647,42.23521027178942,0,10,5,4,66,3169
53015001601,1.6017655166360203,0.0127325299654783,2.1996402070698395,0.0847077509896522,0.0,58.2949864598057,0.0,38.153403667879616,0,15,1,2,23,3903
53015001602,0.0,0.0143705819981813,0.1513875582371379,0.0,0.0,75.72460309117116,0.0,33.096099744215394,0,0,0,1,1,2411
53015001800,0.0,0.0,0.0467799612832273,0.0,0.0,45.17994575615508,12.787569828703155,304.49872372753055,0,1,0,13,1,1719
53015001900,0.0,0.0,0.0,0.0,0.0,232.10538760805565,15.51413615428427,89.50819849497765,0,0,0,0,0,5939
53015002001,0.0,0.0,0.0,0.0,0.0,157.5537518621685,0.0,110.45302668217194,0,0,0,4,3,3451
53015002100,0.6224957297019622,0.0278901698126273,0.2878695880582391,0.4161118854005328,0.0,10.697129140771809,5.632301028993568,18.8407116276096,0,53,11,3,151,4306
53001950302,0.0287478560514375,0.0,0.647366230553295,0.0,0.0,29.76515305115488,10.849059757037724,46.38786020713597,10,0,0,0,0,2434
53001950400,0.7917769791662967,0.2900522598881413,0.5659810553551136,0.0,0.0,22.79047349726184,0.0,9.692415139015084,8,1,1,1,4,3144
53001950500,1.437751945059364,0.2454632293979418,0.8212032407735248,0.1171437136202846,0.0,35.55246679867685,9.819826855475824,10.48867794985496,17,4,0,6,13,5660
53029970401,0.0,0.0,0.0,0.0,0.0,22.969904274829283,0.0,13.99995353387807,0,0,0,1,1,3161
53029970500,0.7268069842966471,0.0,0.0,0.0,0.0,42.7655132046977,3.2228086511897964,41.1664435194318,0,0,0,0,1,6649
53029971000,0.0051448316123021,0.0,0.0551142050051141,0.0111890723001317,0.0,54.70000281382794,11.050005147886266,61.66481408994151,0,11,1,0,30,5376
53029971700,0.0,0.0,0.0,0.0,0.0,69.43225027151475,0.0,44.0161093942881,0,0,0,1,0,4402
53029972000,0.6057066050033766,0.0732447468997406,0.032786978018291,0.0456529486559064,0.0,28.505356500065293,6.570357843054942,106.06470967606168,6,19,1,5,63,4343
53029992201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
53073010101,2.181508463889492,0.0134343128770386,0.0,0.0269263110710602,0.0,53.080113930052384,6.202717893102834,107.38142500555526,0,6,0,7,6,2494
53073010102,2.233290911517141,0.0,0.0,0.0,0.0,35.15996231955431,0.0,52.00483288256895,0,0,0,1,4,3769
53073010103,1.0553091586169396,0.0,0.0095176077713653,0.0,0.4043908799540927,37.42348963433609,66.38836280003532,325.14953599899053,0,7,0,2,9,2590
53073010201,0.835258673242504,0.0320134271623617,0.1684987414798075,0.0134716028995507,0.0,68.447187445971,13.588922119942648,11.955164519797844,0,5,0,3,17,3410
53073010202,1.2990187760219003,0.198987872062245,0.4162922909775858,0.0297350450093489,0.0,95.97879949636456,6.609856766104818,56.57525231785089,0,8,1,5,26,5534
53073010302,2.2008336620058,0.1326791128594591,0.089067873688734,0.0,0.0,27.772624641298208,0.0,10.46961747002412,0,13,1,1,30,4364
53073010303,2.8756609647289992,0.0040907575233862,0.1295671306839256,0.0,0.0,48.195191533533695,0.0,21.593132245096,0,4,0,4,10,7692
53073010701,0.0262514031009166,0.0925700396301914,0.0476812888539003,0.0157694978306041,0.0,87.22440640397745,8.214491868551292,53.5292436050032,0,5,0,4,12,6288
53073010900,0.0,0.0,0.0,0.0,0.0,29.153527483609125,0.0,14.788925452314206,1,1,0,1,2,955
53067010100,0.0062634050106363,0.0,0.4956743125949168,0.0,0.0337860719236549,23.061220472967776,5.039848787213425,12.892388263343427,0,68,0,2,51,3163
53067010200,0.0,0.0,0.0,0.0,0.073468769950738,36.9236374380841,0.0,8.643226298491635,0,0,0,2,3,4900
53067010300,0.0122879485472544,0.0120254263448,0.0214552357513572,0.0,0.0669000151947784,32.75440056040511,7.091949652600718,7.951939938325206,1,13,1,3,29,5015
53067010400,0.5027882643435381,0.0,0.0221816953715582,0.0,0.1971987781218989,20.245977218589218,0.153310424221861,13.652709406866942,0,10,1,2,8,3076
53067010510,0.0590312874253725,0.0,0.0,0.1994202121617443,0.2370409981676338,12.06541267524124,1.250564826473514,9.760946330619442,0,25,2,0,150,3139
53067010520,0.0,0.0,0.0,0.0,0.7959331055348896,22.90105150704517,1.9078931404291275,9.756130551596346,0,8,2,1,41,6279
53067010600,0.1447492966663738,0.0,0.0,0.0,0.9145613351790096,27.475922668587724,0.5782674668313199,11.3960483596199,0,9,1,4,12,6359
53067010700,2.8792242406463684,0.0125482953839999,0.0802531294075512,0.1197727544199657,0.2524418987679264,33.38700731293005,0.3938103006944983,11.063742226605996,0,2,0,4,10,5838
53067010801,0.610970261492146,0.3068270221234034,0.3917418141960611,0.0448547438329113,0.000545212210741,13.664557977323197,0.0,14.732278140689193,0,6,0,3,14,2300
53067010802,0.9168034359161878,0.1446424231577874,0.3103078319470757,0.0561073163470402,0.0530326888520103,30.307326901593623,0.0,20.32296892507231,0,21,2,1,34,4147
53067010910,0.1202308843679739,0.0428888780479997,0.0289148034422363,0.0,0.2512224168670724,36.695558865187806,0.0,21.37853802250851,0,2,0,2,14,7559
53067010920,0.2429352712631793,0.1058659595053089,0.0734692398145394,0.3384233248600047,0.0245117219583629,28.299973408841183,0.0,22.11337577495327,0,9,3,2,29,4945
53067011000,0.0,0.0037422928831348,0.0627363052503525,0.0,6.043101719114462,42.10211704999251,0.0,30.55758065772244,0,1,0,7,12,4654
53067011100,0.0,0.0,0.0010407623912751,0.0,2.557522613773944,29.950099944949127,0.0,11.344162467945264,0,5,2,3,3,4526
53067011200,1.7016517005054843,0.7537647427930437,0.264729994968363,0.6303995704856579,0.0,21.09619273666062,6.72845943812314,14.81068455823479,0,35,9,2,66,5317
53067011300,1.8987654740723288,0.0052044043445904,0.0,0.0,0.0,20.53759014713604,0.2310627325499953,4.789173858982627,0,0,0,0,0,4886
53067011410,2.30198229883793,0.0596907945071235,0.0156683419357907,0.0219086448652102,0.0,27.48589810734275,1.2360573952141731,5.771062852853037,0,6,0,2,8,5657
53067011421,1.396332536915713,0.0,0.0,0.0,0.0,16.717214784401556,1.631094167094166,1.7876949733677183,0,0,0,1,0,3439
53067011422,2.162039209981689,0.0,0.0303660415811662,0.0,0.0,21.49923189280786,0.0,5.236118475736549,2,0,0,1,2,3872
53067011500,2.5061784965214224,0.3386867199966248,0.0190887014976248,0.3883749688245173,0.0,30.46998730374497,3.03028180605698,2.55696580379585,0,27,2,5,68,6649
53067011622,1.0034959336262577,0.0,0.0,0.0125211255067111,0.0,21.039822993561653,0.0,2.795063033457331,2,1,0,2,5,4189
53067011623,1.810113396960892,0.0142698447704289,0.0,0.0614856174578444,0.0,28.81831030004784,0.0,10.430279918272976,0,2,1,2,6,5812
53067011624,3.356049580613305,0.0,0.0,0.0,0.0,29.434846342988056,0.0,12.086916018396591,2,0,0,0,3,4915
53067011625,0.8821517693783069,0.0,0.0,0.0907607292466935,0.0,15.261768969146962,0.6735645629594492,3.224579903236348,0,4,4,0,12,3722
53067011626,1.4623321320562876,0.0508784580967889,0.0,0.13306947718611,0.0,25.49233403218372,1.1355063238346892,4.8195573917054855,0,5,0,0,6,5396
53067011627,1.2327772452197787,0.0140637975970897,0.0165586811223085,0.0,0.0,11.199596841539089,0.7555033105276346,7.017992741123452,0,1,0,2,1,2551
53067011628,3.360293029375987,0.0,0.1672261377828929,0.0,0.0,37.95498492671288,0.0,4.994652015390795,1,0,0,4,0,5885
53067011720,0.0,0.0,0.0,0.0,0.0,51.32956188186311,0.0,13.9266978043496,0,1,0,4,7,5280
53067011721,2.2769465001123703,0.0285032741998369,0.0196440293906402,0.0,0.0075159489271782,28.364946376067056,0.0,5.873019005295575,0,0,0,1,1,5612
53067011722,0.9484596037420292,0.0,0.0233409096274408,0.0,0.0,23.17587894195716,0.0,5.09336285189464,0,0,0,0,2,3799
53067011810,0.0319774837855126,0.0,0.0,0.0,0.0,62.620583885713366,0.0,223.92731084886103,0,0,0,0,0,4099
53067011821,0.4409907779395531,0.0,0.0486355009319926,0.0,0.0,65.5568940419072,0.0,22.601781807580505,0,0,0,0,2,5388
53067011822,0.2555897721386397,0.0,0.3165309540140223,0.0,0.0,47.745648020774674,0.0,27.10994860111409,0,3,0,2,4,3833
53067011901,0.0059643402552306,0.0119491107320278,0.008661267213993,0.0,0.0533875743380894,45.395158428332856,0.0,97.81176598700388,0,2,0,0,12,2710
53067011902,1.644498518400089,0.0,0.0,0.0,0.0,82.23119754777629,0.0,38.01275995074889,0,3,0,2,4,5571
53067012001,0.0396795977078611,0.0,0.0,0.0,7.289764248386279,35.51511579997919,0.0,25.846494043008843,0,1,0,2,3,5757
53067012002,0.4262635302748873,0.0,0.0,0.0,3.268070649923264,37.52452419869689,0.0,5.411596877492496,0,0,0,0,1,2437
53067012100,0.0,0.0,0.0,0.0,0.0,49.49172110772638,0.0,23.725613445814894,0,0,0,2,4,4670
53067012211,0.0214735556193926,0.0616352533385282,0.0,0.0,0.0,21.36027703739227,0.0,23.18921539164233,0,1,0,1,2,2794
53067012221,0.9276886842303348,0.0907648416605476,0.2044249348264585,0.105210141745773,0.0,79.08235648741963,0.0415433187469629,37.64577838553019,0,2,0,0,4,7408
53067012223,0.7766465351179542,0.2548487461476145,0.0,0.0018345538453426,0.4477340101986524,15.532446104744633,0.4019404501334373,6.393088060768233,0,0,2,0,2,4014
53067012224,1.3520220867990649,0.1939927683588956,0.0,0.1077312374141361,0.0,22.60032723479093,1.769406860385799,7.541786343003777,1,13,0,6,14,3167
53067012225,4.003343348088341,0.0,0.0,0.0,0.0,45.297454184150304,0.0,11.952122986168856,0,0,0,0,0,5422
53067012226,2.088886756487367,0.0186881035687221,3.9523155092552336,0.0,0.0,32.47641362436275,0.045605058761029,33.197707759595595,0,4,1,1,7,4976
53067012320,0.8397421352030471,0.0,0.0260078416237349,0.0092772161023422,0.0,43.41966356058638,8.775058488430215,20.44260933717068,0,6,1,3,11,3161
53067012330,1.85043970992294,0.2004197936939005,0.1116070129828874,0.2014554667689362,0.0,22.954704865363063,3.825502426044791,0.3207716033206603,0,10,2,1,23,5311
53067012331,4.5915652077262505,0.0,0.0413369232386125,0.0,0.0,45.494738996725474,3.3706508900468872,6.219654438750511,0,0,0,0,0,5088
53067012332,2.6639501909565,0.0,0.0,0.0,0.0,31.10035521955855,0.4812623624161083,2.89924346368268,0,0,0,1,1,4981
53067012412,1.0601009489124102,0.2558411770496743,0.0787753341013368,0.126099222017814,0.0,45.13541968528963,0.0,32.28575531113566,0,23,3,5,39,5917
53067012420,0.3196788692060353,0.0,0.0,0.0,0.0,62.52669800978361,4.794613846226867,27.89035055381021,0,0,0,2,1,4452
53067012421,0.6690206662889998,0.0386588767868875,0.0187098952654245,0.0,0.0,19.47735713838998,1.165931794017388,8.462221000227533,0,3,1,1,6,2586
53067012422,1.491111514885964,0.0639186602748273,0.1353067495484511,0.0,0.0,39.29552912840323,3.290267601835971,12.87208198693452,0,5,0,1,9,7170
53067012530,0.5688872255023829,0.1151098501950056,0.0415099940254613,0.0,0.0,56.90370745870516,0.0,50.44144983661791,0,4,0,4,15,4646
53067012531,0.0,0.0,0.0360143885235436,0.0,0.0,81.38454160363898,0.0,228.6249657909312,0,0,0,0,1,3709
53067012532,0.0,0.0,0.0,0.0,0.0,68.84654301017484,0.0,28.43535088015304,0,0,0,0,3,3012
53067012610,0.055285891117455,0.0,0.0587487797056683,0.0,1.999478052737129,135.67133084853185,0.0,74.61669885160282,0,1,0,0,2,6157
53067012620,1.329217836044505,0.0559524121488552,0.0319428676496762,0.0104418535917571,0.0,79.08185769984027,0.0,191.36892966465533,0,9,1,5,16,4663
53067012730,0.8827400782852347,0.3780868237593129,0.4654006731483147,0.0,18.070423547249256,109.31661932328528,0.2547436168553739,133.08610436597425,0,2,0,0,10,6007
53067990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
53071920200,0.3604687350570318,0.0304773120623086,1.5178781855180945,0.0732628401239707,0.0,65.13909816975618,2.1658025233873857,46.76524072302151,0,0,0,6,7,4633
53071920301,1.5554768182438536,0.0020323321773738,0.0,0.0,0.0,21.45384827465679,0.1258946110687223,6.891866537218775,0,0,0,0,4,3306
53071920302,1.1767465386016545,0.0570119790945757,0.0,0.0,0.0,21.677376107843045,0.0,8.148477338725009,0,4,0,2,17,5049
53071920400,0.0,0.0,0.0,0.0,0.0,0.0740902028163129,0.0,1.678015764865407,0,0,0,0,0,2642
53071920500,1.4028794453424012e-08,0.0075824811159936,0.0,0.0,0.0,18.35180751794196,2.6027339806171543,8.058040140320742,0,4,0,4,6,2962
53071920600,1.4178732380495889,0.4477400515391998,0.1268491712324267,0.0,0.0,32.06660214295406,7.045893210104901,21.167762399465968,12,15,5,4,54,5593
53071920701,0.938249673845838,0.0614478336600851,0.0,0.0,0.0,15.73834960847665,0.0,7.358280211774327,0,18,0,2,16,3630
53071920702,2.1074067582189446,0.0,0.0,0.0,0.0,24.518280461407297,0.0,11.334813608529585,0,0,3,2,0,4194
53071920801,0.4367376950380937,0.0,0.1573228892218481,0.0,0.0,24.954891299527176,2.4545161563346336,8.223174507301314,0,1,0,2,14,4987
53071920802,0.1714155943854506,0.0,0.0,0.0,0.0,12.374328810609056,2.274293384265892,3.628369964350704,0,19,0,8,17,3286
53071920901,1.921074471518063,0.0,0.0,0.0,0.0,25.283469659486865,0.0,17.35764112367381,0,0,0,3,0,4123
53071920902,1.653722736501664,0.006054734976856,0.0,0.0,0.0,58.46746071666216,0.1283638841654712,62.00372744227614,0,0,0,3,0,5455
53065950101,0.1747187840975741,0.0056947510152173,0.0531315958839733,0.0401057064100972,0.1750652292322074,229.8716970374067,53.68160897765404,210.4443269843754,18,11,1,17,18,4596
53065950102,0.0,0.0,0.7477047829945269,0.0,19.94371387287906,423.90816233590624,25.24712697389732,207.795637148352,10,0,0,1,1,2973
53059950100,0.9176255512618896,0.0,0.0608758691132504,0.0,305.31933790405645,9.447197097274096,0.0,1377.892836301898,120,1,0,0,2,71
53059950200,0.0,0.0165702757261375,0.1306802229585251,0.0,5.814508447461189,127.45358293553204,32.47834887522812,144.12640796921954,43,1,0,4,3,4774
53059950400,0.0,0.0030331147997606,0.4394245541829103,0.0,0.0,54.98690651685056,27.16643815957713,92.58438309542257,27,1,0,2,2,2292
53061040900,0.7633457502784677,0.0,0.0,0.0,0.2730433195966419,17.79306756300157,0.0,4.145134792949307,0,0,0,3,0,3026
53061041201,0.9430052254372584,0.0,0.0,0.0,0.2024087434330173,13.944045869503244,0.0,1.7501955641832283,0,0,0,0,0,3213
53061041202,1.604791777924426,0.1660551736714764,0.0,0.1495023901273275,0.0,15.489192713597363,0.0,8.456057001597834,0,9,2,3,30,6294
53061041400,2.0014772096666853,0.0617032488647676,0.0061944786734311,0.0,0.0,23.721717865677515,0.1456032328672051,12.41223604405268,0,0,0,1,7,5712
53061041500,0.0015665114276426,0.0,0.0201047604149456,0.0,0.0,7.806889153036105,0.0,10.208125463136737,0,0,0,0,0,1633
53061041601,0.0,0.0,0.0,0.0415946902035224,0.0,29.009046728834104,1.821761275132039,5.558192657513199,0,3,0,1,4,6572
53061041605,0.1069402050358872,0.0013667949172057,0.0,0.0382340386365748,0.0,21.42719246249698,0.8475257787595806,4.626545155454189,0,0,2,2,2,6281
53061041606,0.0196125414993045,0.0,0.0,0.0,0.0,20.211703362690155,2.019373186239513,1.2005086886349738,0,0,1,1,4,6230
53061041607,0.1453977477868571,0.0,0.0059903543512164,0.0,0.0,18.21076047798594,0.0,3.242999304402769,0,0,0,0,0,3432
53061041609,0.0157607021814574,0.0,0.0,0.0088142401895756,0.0,16.772486584547067,0.4421902994514941,2.146084055335919,0,2,0,2,1,3782
53061041610,0.4016556173656054,0.0,0.0,0.0,0.0,14.619050521359515,0.0,2.929009217673095,0,0,0,1,0,4117
53061041701,0.1601639501799813,0.0721905970719385,0.0,0.0,0.0,17.03268918261491,3.858867056170452,3.4652350160012126,0,11,5,0,16,5902
53061041704,0.0326040330284095,0.1754179067555215,0.0,0.1053068859963787,0.0,16.937063368862596,4.152035973064819,7.411460616264015,0,27,5,1,25,5714
